Title,Company,Location,Board,Search Term,Commute,URL,Posted
"Sr. Quality Assurance Engineer w/Detox Testing Experience","Concentrix","Remote","Indeed","Software QA Automation Engineer","🌐 Remote","https://uk.indeed.com/rc/clk?jk=6c8cafd003b48099&bb=nFNL1SZK-1bBpz6evpHalFa1F1_WyZhRpeTfBRV2n6H6HT8C2iw14xNZYf3OkIsZvDAJaSchz4Q7j3jJ4y2xpNvuZk8VBDhS5TBBj2ORUAexy7JneZCk99wo6hrpreD10zX-UgP6X2yJ9P3mKZG5u2vjxQDT2XYhgcxlD4Z8588%3D&xkcb=SoDM67M3klNTqMW2mJ0PbzkdCdPP&fccid=773041d0d31c442a&vjs=3",""
"QA test engineer","","Remote","Glassdoor","Software QA Engineer","🌐 Remote","https://www.glassdoor.co.uk/job-listing/qa-test-engineer-schemeserve-JV_KO0,16_KE17,28.htm?jl=1010109347973",""
"QA Engineer (Remote)","","Remote","Glassdoor","Software QA Engineer","🌐 Remote","https://www.glassdoor.co.uk/job-listing/qa-engineer-remote-remotestar-JV_KO0,18_KE19,29.htm?jl=1009426005158",""
"QA Engineer - Core Database (remote)","","Remote","Glassdoor","Software QA Engineer","🌐 Remote","https://www.glassdoor.co.uk/job-listing/qa-engineer-core-database-remote-clickhouse-JV_KO0,32_KE33,43.htm?jl=1009950493128",""
"QA Engineer for Mobile (Remote)","","Remote","Glassdoor","Software QA Engineer","🌐 Remote","https://www.glassdoor.co.uk/job-listing/qa-engineer-for-mobile-remote-veeva-systems-JV_KO0,29_KE30,43.htm?jl=1010083040565",""
"Software Test Engineer QA","","Remote","Glassdoor","Software QA Engineer","🌐 Remote","https://www.glassdoor.co.uk/job-listing/software-test-engineer-qa-yo-it-consulting-JV_KO0,25_KE26,42.htm?jl=1010050986057",""
"Middle QA Automation Engineer","","Remote","Glassdoor","Software QA Engineer","🌐 Remote","https://www.glassdoor.co.uk/job-listing/middle-qa-automation-engineer-mad-devs-JV_KO0,29_KE30,38.htm?jl=1009872368356",""
"Senior QA Engineer","","Remote","Glassdoor","Software QA Engineer","🌐 Remote","https://www.glassdoor.co.uk/job-listing/senior-qa-engineer-veeva-systems-JV_KO0,18_KE19,32.htm?jl=1010102287966",""
"Junior Software QA Engineer","Audiebant Ltd","Preston PR4 2SH","Indeed","Software QA Automation Engineer","🏢 Office | 🚗 1h 24min | 🚌 ~1h 58min","https://uk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMdcltvo3vtriz2jx6DZWe4Vep-uyygaUM5hHmTqTnZwoxwB1d7K12dr_lFnOLIRfhbaHQCm2D5ByGmS8qLm31CLvIc2KkskbsIHUqbjUpdUHBOLJIi9Bf2cWHMzb5GYpwsIXMIFcJyviwXLYHaaYYAZX4ufKMVRvPkMdephVbzFmPldThatietNREsUfCvGEe8uNeFvP8gitJdFRPUhtC8LmbS8qoNH9EwAAXc3vJiMrWxyoxkhEoxIFqICwR6QBOGTG7PWZn-RaUMLjpgV6kD54OQ01N7Ta0uujwLBcnmq7EUptWAsGEWRwMIhArke9xwGk6iTYO7VdF_NOX_n89wv7djpXRcKEQbJ5_bNWHChZBksfaBHwo-MnNafSuibUSdBvQtqIBeUOB21W3H2tyOCbx-2ZjFTTZxIYTSyouhosGHDg1FaU8Z74NTdwEXbUQhXSHxZ17YKXyYddPSP_FwtMkyKGYzK5PcDjgs8WVG4qXfIbaQbVQttUT89XHD7dImpvWUsW26LEF7msZUg3zSEmRBZALbQbUaqZ094bGu2AbuyIq3eyGvJNL5B8fWAqlK-vxaqUdKvY_Jbw_vyYNTyhSkCSKQYMsE2dUnGCZFbgJ2xMdKJ0oGJpb1EiYzzF5B8EhSLv5mJ6XOoOzAg6apiOMPMt2HvsMUhdEV-swzOnPpE9KTj73jKzDLgEf03A9e11KEyYGh1RwU7sdlzFTzFjbR-KL_tSXGl3ZpYIyXA==&xkcb=SoCf6_M3klNTqMW2mJ0KbzkdCdPP&camk=C3EPSzFlQw_ZJrWsVp7qSg==&p=0&fvj=0&vjs=3",""
"Test Automation Engineer","EPAM Systems, Inc.","Hybrid work in Belfast","Indeed","Software QA Automation Engineer","🔀 Hybrid | 🚗 2h 13min ❌ | 🚌 ~3h 7min","https://uk.indeed.com/rc/clk?jk=693acea027ccca82&bb=nFNL1SZK-1bBpz6evpHalBA-T5zhhBpkOTf3XiWbh0llkjby7xte4F_NXB9aEFXu5s2vANI2HETQu8Q4DQ2fDlJ777IfTrLIqqbOY_hiYf42Emhw37QWP20purch_6WY-i0_Hb1KFxVu1GcGYsSWAUhttmQjZcRJWRBXgtBTLq8%3D&xkcb=SoD267M3klNTqMW2mJ0JbzkdCdPP&fccid=532afac41b2663f7&vjs=3",""
